season,date,home,away,market,label,direction,line,actual,won,blended_hit_rate,n_total
2122,2022-04-20,Chelsea,Arsenal,match_cards,Total match cards,UNDER,5.5,4.0,True,83.7,61
2122,2022-04-20,Everton,Leicester,home_goals,Everton to score,UNDER,2.5,1.0,True,88.3,60
2122,2022-04-20,Everton,Leicester,away_goals,Leicester to score,OVER,0.5,1.0,True,81.7,60
2122,2022-04-20,Everton,Leicester,home_corners,Everton corners,UNDER,6.5,5.0,True,75.0,60
2122,2022-04-20,Everton,Leicester,away_corners,Leicester corners,OVER,3.5,4.0,True,75.0,60
2122,2022-04-20,Everton,Leicester,home_sot,Everton shots on target,OVER,2.5,3.0,True,78.3,60
2122,2022-04-20,Everton,Leicester,away_sot,Leicester shots on target,OVER,2.5,3.0,True,85.0,60
2122,2022-04-20,Everton,Leicester,match_cards,Total match cards,OVER,1.5,4.0,True,93.3,60
2122,2022-04-20,Man City,Brighton,home_goals,Man City to score,OVER,0.5,3.0,True,79.5,63
2122,2022-04-20,Man City,Brighton,away_goals,Brighton to score,UNDER,1.5,0.0,True,79.5,63
2122,2022-04-20,Man City,Brighton,away_corners,Brighton corners,UNDER,6.5,4.0,True,81.2,63
2122,2022-04-20,Man City,Brighton,home_sot,Man City shots on target,OVER,2.5,5.0,True,84.2,63
2122,2022-04-20,Man City,Brighton,away_sot,Brighton shots on target,UNDER,4.5,1.0,True,77.9,63
2122,2022-04-20,Man City,Brighton,match_cards,Total match cards,UNDER,5.5,3.0,True,82.6,63
2122,2022-04-20,Newcastle,Crystal Palace,home_goals,Newcastle to score,UNDER,2.5,1.0,True,87.2,63
2122,2022-04-20,Newcastle,Crystal Palace,away_goals,Crystal Palace to score,OVER,0.5,0.0,False,77.7,63
2122,2022-04-20,Newcastle,Crystal Palace,home_corners,Newcastle corners,UNDER,6.5,2.0,True,76.2,63
2122,2022-04-20,Newcastle,Crystal Palace,away_corners,Crystal Palace corners,UNDER,6.5,5.0,True,79.3,63
2122,2022-04-20,Newcastle,Crystal Palace,home_sot,Newcastle shots on target,UNDER,5.5,4.0,True,76.2,63
2122,2022-04-20,Newcastle,Crystal Palace,away_sot,Crystal Palace shots on target,UNDER,6.5,2.0,True,89.0,63
2122,2022-04-20,Newcastle,Crystal Palace,match_cards,Total match cards,OVER,1.5,2.0,True,90.4,63
2122,2022-04-21,Burnley,Southampton,home_goals,Burnley to score,UNDER,2.5,2.0,True,82.6,63
2122,2022-04-21,Burnley,Southampton,away_goals,Southampton to score,UNDER,2.5,0.0,True,87.2,63
2122,2022-04-21,Burnley,Southampton,home_corners,Burnley corners,UNDER,6.5,10.0,False,76.2,63
2122,2022-04-21,Burnley,Southampton,away_corners,Southampton corners,OVER,3.5,10.0,True,84.2,63
2122,2022-04-21,Burnley,Southampton,home_sot,Burnley shots on target,UNDER,5.5,6.0,False,79.5,63
2122,2022-04-21,Burnley,Southampton,away_sot,Southampton shots on target,OVER,2.5,3.0,True,82.6,63
2122,2022-04-21,Burnley,Southampton,match_cards,Total match cards,OVER,1.5,4.0,True,84.0,63
2122,2022-04-23,Brentford,Tottenham,home_goals,Brentford to score,UNDER,2.5,0.0,True,84.6,65
2122,2022-04-23,Brentford,Tottenham,away_goals,Tottenham to score,OVER,0.5,0.0,False,75.3,65
2122,2022-04-23,Brentford,Tottenham,home_corners,Brentford corners,UNDER,6.5,12.0,False,79.9,65
2122,2022-04-23,Brentford,Tottenham,away_corners,Tottenham corners,OVER,2.5,8.0,True,86.2,65
2122,2022-04-23,Brentford,Tottenham,home_sot,Brentford shots on target,UNDER,6.5,2.0,True,83.0,65
2122,2022-04-23,Brentford,Tottenham,away_sot,Tottenham shots on target,OVER,2.5,0.0,False,78.5,65
2122,2022-04-23,Brentford,Tottenham,match_cards,Total match cards,OVER,1.5,3.0,True,77.1,65
2122,2022-04-23,Arsenal,Man United,home_goals,Arsenal to score,OVER,0.5,3.0,True,75.3,65
2122,2022-04-23,Arsenal,Man United,home_corners,Arsenal corners,OVER,2.5,1.0,False,83.0,65
2122,2022-04-23,Arsenal,Man United,away_corners,Man United corners,UNDER,7.5,7.0,True,83.1,65
2122,2022-04-23,Arsenal,Man United,home_sot,Arsenal shots on target,OVER,2.5,7.0,True,84.6,65
2122,2022-04-23,Arsenal,Man United,away_sot,Man United shots on target,OVER,1.5,5.0,True,89.2,65
2122,2022-04-23,Arsenal,Man United,match_cards,Total match cards,OVER,1.5,7.0,True,83.2,65
2122,2022-04-23,Leicester,Aston Villa,home_goals,Leicester to score,OVER,0.5,0.0,False,77.5,62
2122,2022-04-23,Leicester,Aston Villa,away_goals,Aston Villa to score,OVER,0.5,0.0,False,80.7,62
2122,2022-04-23,Leicester,Aston Villa,home_corners,Leicester corners,OVER,3.5,7.0,True,77.4,62
2122,2022-04-23,Leicester,Aston Villa,away_corners,Aston Villa corners,OVER,2.5,6.0,True,90.3,62
2122,2022-04-23,Leicester,Aston Villa,home_sot,Leicester shots on target,UNDER,5.5,2.0,True,75.8,62
2122,2022-04-23,Leicester,Aston Villa,away_sot,Aston Villa shots on target,OVER,2.5,3.0,True,87.1,62
2122,2022-04-23,Leicester,Aston Villa,match_cards,Total match cards,OVER,1.5,5.0,True,90.3,62
2122,2022-04-23,Man City,Watford,home_goals,Man City to score,OVER,0.5,5.0,True,89.0,64
2122,2022-04-23,Man City,Watford,away_goals,Watford to score,UNDER,1.5,1.0,True,81.2,64
2122,2022-04-23,Man City,Watford,away_corners,Watford corners,UNDER,5.5,4.0,True,82.8,64
2122,2022-04-23,Man City,Watford,home_sot,Man City shots on target,OVER,3.5,8.0,True,75.0,64
2122,2022-04-23,Man City,Watford,away_sot,Watford shots on target,UNDER,4.5,2.0,True,78.1,64
2122,2022-04-23,Man City,Watford,match_cards,Total match cards,UNDER,5.5,1.0,True,84.3,64
2122,2022-04-23,Norwich,Newcastle,home_goals,Norwich to score,UNDER,2.5,0.0,True,84.8,65
2122,2022-04-23,Norwich,Newcastle,away_goals,Newcastle to score,OVER,0.5,3.0,True,80.0,65
2122,2022-04-23,Norwich,Newcastle,home_corners,Norwich corners,UNDER,6.5,2.0,True,79.9,65
2122,2022-04-23,Norwich,Newcastle,away_corners,Newcastle corners,OVER,3.5,3.0,False,75.6,65
2122,2022-04-23,Norwich,Newcastle,home_sot,Norwich shots on target,UNDER,5.5,2.0,True,80.2,65
2122,2022-04-23,Norwich,Newcastle,away_sot,Newcastle shots on target,OVER,2.5,7.0,True,77.2,65
2122,2022-04-23,Norwich,Newcastle,match_cards,Total match cards,OVER,1.5,2.0,True,87.7,65
2122,2022-04-24,Chelsea,West Ham,home_goals,Chelsea to score,OVER,0.5,1.0,True,84.5,64
2122,2022-04-24,Chelsea,West Ham,away_goals,West Ham to score,UNDER,2.5,0.0,True,84.5,64
2122,2022-04-24,Chelsea,West Ham,home_corners,Chelsea corners,OVER,3.5,3.0,False,78.2,64
2122,2022-04-24,Chelsea,West Ham,away_corners,West Ham corners,UNDER,6.5,1.0,True,75.0,64
2122,2022-04-24,Chelsea,West Ham,home_sot,Chelsea shots on target,OVER,2.5,5.0,True,78.3,64
2122,2022-04-24,Chelsea,West Ham,away_sot,West Ham shots on target,UNDER,5.5,2.0,True,76.5,64
2122,2022-04-24,Chelsea,West Ham,match_cards,Total match cards,UNDER,5.5,2.0,True,92.0,64
2122,2022-04-24,Liverpool,Everton,home_goals,Liverpool to score,OVER,0.5,2.0,True,88.8,63
2122,2022-04-24,Liverpool,Everton,away_goals,Everton to score,UNDER,2.5,0.0,True,92.0,63
2122,2022-04-24,Liverpool,Everton,home_corners,Liverpool corners,OVER,3.5,13.0,True,82.5,63
2122,2022-04-24,Liverpool,Everton,away_corners,Everton corners,UNDER,5.5,1.0,True,77.8,63
2122,2022-04-24,Liverpool,Everton,away_sot,Everton shots on target,UNDER,5.5,1.0,True,87.2,63
2122,2022-04-24,Liverpool,Everton,match_cards,Total match cards,OVER,1.5,7.0,True,86.0,63
2122,2022-04-24,Brighton,Southampton,home_goals,Brighton to score,UNDER,2.5,2.0,True,87.9,66
2122,2022-04-24,Brighton,Southampton,away_goals,Southampton to score,UNDER,2.5,2.0,True,90.9,66
2122,2022-04-24,Brighton,Southampton,home_corners,Brighton corners,OVER,3.5,6.0,True,78.8,66
2122,2022-04-24,Brighton,Southampton,away_corners,Southampton corners,OVER,3.5,6.0,True,80.3,66
2122,2022-04-24,Brighton,Southampton,home_sot,Brighton shots on target,UNDER,5.5,5.0,True,77.3,66
2122,2022-04-24,Brighton,Southampton,away_sot,Southampton shots on target,OVER,2.5,5.0,True,78.8,66
2122,2022-04-24,Brighton,Southampton,match_cards,Total match cards,OVER,1.5,1.0,False,92.5,66
2122,2022-04-24,Burnley,Wolves,home_goals,Burnley to score,UNDER,1.5,1.0,True,79.7,64
2122,2022-04-24,Burnley,Wolves,away_goals,Wolves to score,UNDER,2.5,0.0,True,87.5,64
2122,2022-04-24,Burnley,Wolves,home_corners,Burnley corners,OVER,3.5,3.0,False,75.0,64
2122,2022-04-24,Burnley,Wolves,away_corners,Wolves corners,OVER,3.5,6.0,True,76.5,64
2122,2022-04-24,Burnley,Wolves,home_sot,Burnley shots on target,UNDER,5.5,5.0,True,79.7,64
2122,2022-04-24,Burnley,Wolves,away_sot,Wolves shots on target,UNDER,5.5,4.0,True,75.0,64
2122,2022-04-24,Burnley,Wolves,match_cards,Total match cards,OVER,1.5,4.0,True,87.5,64
2122,2022-04-25,Crystal Palace,Leeds,home_goals,Crystal Palace to score,OVER,0.5,0.0,False,78.2,64
2122,2022-04-25,Crystal Palace,Leeds,away_goals,Leeds to score,UNDER,2.5,0.0,True,82.8,64
2122,2022-04-25,Crystal Palace,Leeds,home_corners,Crystal Palace corners,UNDER,6.5,6.0,True,81.2,64
2122,2022-04-25,Crystal Palace,Leeds,away_corners,Leeds corners,UNDER,6.5,3.0,True,75.0,64
2122,2022-04-25,Crystal Palace,Leeds,home_sot,Crystal Palace shots on target,OVER,2.5,7.0,True,76.5,64
2122,2022-04-25,Crystal Palace,Leeds,away_sot,Leeds shots on target,UNDER,5.5,2.0,True,75.0,64
2122,2022-04-25,Crystal Palace,Leeds,match_cards,Total match cards,OVER,2.5,4.0,True,75.0,64
2122,2022-04-28,Man United,Chelsea,home_goals,Man United to score,UNDER,2.5,1.0,True,82.0,66
2122,2022-04-28,Man United,Chelsea,away_goals,Chelsea to score,OVER,0.5,1.0,True,85.0,66
2122,2022-04-28,Man United,Chelsea,home_corners,Man United corners,UNDER,7.5,2.0,True,81.8,66
2122,2022-04-28,Man United,Chelsea,away_corners,Chelsea corners,OVER,2.5,9.0,True,85.0,66
2122,2022-04-28,Man United,Chelsea,home_sot,Man United shots on target,UNDER,6.5,3.0,True,85.2,66
2122,2022-04-28,Man United,Chelsea,away_sot,Chelsea shots on target,OVER,2.5,6.0,True,84.8,66
2122,2022-04-28,Man United,Chelsea,match_cards,Total match cards,OVER,1.5,1.0,False,82.0,66
2122,2022-04-30,Wolves,Brighton,home_goals,Wolves to score,UNDER,2.5,0.0,True,91.1,67
2122,2022-04-30,Wolves,Brighton,away_goals,Brighton to score,UNDER,1.5,3.0,False,77.7,67
2122,2022-04-30,Wolves,Brighton,home_corners,Wolves corners,UNDER,7.5,7.0,True,85.2,67
2122,2022-04-30,Wolves,Brighton,away_corners,Brighton corners,OVER,3.5,3.0,False,80.5,67
2122,2022-04-30,Wolves,Brighton,home_sot,Wolves shots on target,UNDER,5.5,1.0,True,82.1,67
2122,2022-04-30,Wolves,Brighton,away_sot,Brighton shots on target,UNDER,5.5,9.0,False,80.5,67
2122,2022-04-30,Wolves,Brighton,match_cards,Total match cards,OVER,1.5,3.0,True,94.0,67
2122,2022-04-30,Leeds,Man City,home_goals,Leeds to score,UNDER,1.5,0.0,True,75.8,66
2122,2022-04-30,Leeds,Man City,home_corners,Leeds corners,UNDER,5.5,3.0,True,80.3,66
2122,2022-04-30,Leeds,Man City,away_corners,Man City corners,OVER,3.5,6.0,True,87.9,66
2122,2022-04-30,Leeds,Man City,home_sot,Leeds shots on target,UNDER,5.5,2.0,True,84.8,66
2122,2022-04-30,Leeds,Man City,match_cards,Total match cards,OVER,1.5,3.0,True,87.9,66
2122,2022-04-30,Watford,Burnley,home_goals,Watford to score,UNDER,2.5,1.0,True,86.3,66
2122,2022-04-30,Watford,Burnley,away_goals,Burnley to score,UNDER,2.5,2.0,True,78.8,66
2122,2022-04-30,Watford,Burnley,home_corners,Watford corners,OVER,2.5,5.0,True,84.8,66
2122,2022-04-30,Watford,Burnley,away_corners,Burnley corners,OVER,3.5,6.0,True,78.8,66
2122,2022-04-30,Watford,Burnley,home_sot,Watford shots on target,UNDER,6.5,1.0,True,84.8,66
2122,2022-04-30,Watford,Burnley,away_sot,Burnley shots on target,UNDER,5.5,6.0,False,77.3,66
2122,2022-04-30,Watford,Burnley,match_cards,Total match cards,OVER,1.5,3.0,True,80.3,66
2122,2022-04-30,Southampton,Crystal Palace,home_goals,Southampton to score,UNDER,2.5,1.0,True,86.5,67
2122,2022-04-30,Southampton,Crystal Palace,home_corners,Southampton corners,OVER,2.5,6.0,True,86.5,67
2122,2022-04-30,Southampton,Crystal Palace,away_corners,Crystal Palace corners,UNDER,7.5,7.0,True,82.1,67
2122,2022-04-30,Southampton,Crystal Palace,home_sot,Southampton shots on target,UNDER,6.5,3.0,True,86.7,67
2122,2022-04-30,Southampton,Crystal Palace,away_sot,Crystal Palace shots on target,UNDER,6.5,5.0,True,88.1,67
2122,2022-04-30,Southampton,Crystal Palace,match_cards,Total match cards,OVER,1.5,4.0,True,88.1,67
2122,2022-04-30,Aston Villa,Norwich,home_goals,Aston Villa to score,OVER,0.5,2.0,True,78.4,65
2122,2022-04-30,Aston Villa,Norwich,away_goals,Norwich to score,UNDER,2.5,0.0,True,86.0,65
2122,2022-04-30,Aston Villa,Norwich,home_corners,Aston Villa corners,OVER,3.5,2.0,False,78.3,65
2122,2022-04-30,Aston Villa,Norwich,away_corners,Norwich corners,UNDER,7.5,3.0,True,84.6,65
2122,2022-04-30,Aston Villa,Norwich,home_sot,Aston Villa shots on target,OVER,2.5,6.0,True,86.0,65
2122,2022-04-30,Aston Villa,Norwich,away_sot,Norwich shots on target,UNDER,5.5,3.0,True,84.5,65
2122,2022-04-30,Aston Villa,Norwich,match_cards,Total match cards,OVER,1.5,5.0,True,89.3,65
2122,2022-04-30,Newcastle,Liverpool,home_goals,Newcastle to score,UNDER,2.5,0.0,True,92.6,67
2122,2022-04-30,Newcastle,Liverpool,away_goals,Liverpool to score,OVER,0.5,1.0,True,88.2,67
2122,2022-04-30,Newcastle,Liverpool,home_corners,Newcastle corners,UNDER,6.5,0.0,True,86.7,67
2122,2022-04-30,Newcastle,Liverpool,away_corners,Liverpool corners,OVER,3.5,6.0,True,76.3,67
2122,2022-04-30,Newcastle,Liverpool,home_sot,Newcastle shots on target,UNDER,5.5,2.0,True,83.7,67
2122,2022-04-30,Newcastle,Liverpool,match_cards,Total match cards,OVER,1.5,4.0,True,82.0,67
2122,2022-05-01,Everton,Chelsea,home_goals,Everton to score,UNDER,1.5,1.0,True,76.8,65
2122,2022-05-01,Everton,Chelsea,away_goals,Chelsea to score,OVER,0.5,0.0,False,86.1,65
2122,2022-05-01,Everton,Chelsea,home_corners,Everton corners,UNDER,5.5,3.0,True,75.4,65
2122,2022-05-01,Everton,Chelsea,away_corners,Chelsea corners,OVER,3.5,8.0,True,78.4,65
2122,2022-05-01,Everton,Chelsea,home_sot,Everton shots on target,UNDER,5.5,4.0,True,78.5,65
2122,2022-05-01,Everton,Chelsea,away_sot,Chelsea shots on target,OVER,2.5,5.0,True,87.7,65
2122,2022-05-01,Everton,Chelsea,match_cards,Total match cards,OVER,1.5,8.0,True,92.4,65
2122,2022-05-01,Tottenham,Leicester,home_goals,Tottenham to score,OVER,0.5,3.0,True,75.5,65
2122,2022-05-01,Tottenham,Leicester,away_goals,Leicester to score,UNDER,2.5,1.0,True,84.7,65
2122,2022-05-01,Tottenham,Leicester,home_corners,Tottenham corners,OVER,3.5,7.0,True,77.0,65
2122,2022-05-01,Tottenham,Leicester,away_corners,Leicester corners,UNDER,7.5,3.0,True,75.5,65
2122,2022-05-01,Tottenham,Leicester,home_sot,Tottenham shots on target,OVER,2.5,7.0,True,87.8,65
2122,2022-05-01,Tottenham,Leicester,away_sot,Leicester shots on target,UNDER,6.5,2.0,True,81.6,65
2122,2022-05-01,Tottenham,Leicester,match_cards,Total match cards,OVER,1.5,5.0,True,86.2,65
2122,2022-05-01,West Ham,Arsenal,away_goals,Arsenal to score,OVER,0.5,2.0,True,76.1,67
2122,2022-05-01,West Ham,Arsenal,home_corners,West Ham corners,UNDER,6.5,3.0,True,76.2,67
2122,2022-05-01,West Ham,Arsenal,away_corners,Arsenal corners,UNDER,7.5,7.0,True,82.0,67
2122,2022-05-01,West Ham,Arsenal,home_sot,West Ham shots on target,UNDER,5.5,3.0,True,79.1,67
2122,2022-05-01,West Ham,Arsenal,away_sot,Arsenal shots on target,OVER,2.5,7.0,True,79.2,67
2122,2022-05-01,West Ham,Arsenal,match_cards,Total match cards,UNDER,4.5,4.0,True,80.6,67
2122,2022-05-02,Man United,Brentford,home_goals,Man United to score,OVER,0.5,3.0,True,78.2,69
2122,2022-05-02,Man United,Brentford,away_goals,Brentford to score,UNDER,2.5,0.0,True,85.6,69
2122,2022-05-02,Man United,Brentford,home_corners,Man United corners,OVER,2.5,3.0,True,85.6,69
2122,2022-05-02,Man United,Brentford,away_corners,Brentford corners,UNDER,6.5,8.0,False,75.5,69
2122,2022-05-02,Man United,Brentford,home_sot,Man United shots on target,OVER,2.5,5.0,True,79.6,69
2122,2022-05-02,Man United,Brentford,away_sot,Brentford shots on target,OVER,2.5,4.0,True,76.7,69
2122,2022-05-02,Man United,Brentford,match_cards,Total match cards,OVER,0.5,1.0,True,84.1,69
2122,2022-05-07,Chelsea,Wolves,home_goals,Chelsea to score,OVER,0.5,2.0,True,77.9,68
2122,2022-05-07,Chelsea,Wolves,away_goals,Wolves to score,UNDER,1.5,2.0,False,76.4,68
2122,2022-05-07,Chelsea,Wolves,home_corners,Chelsea corners,OVER,3.5,9.0,True,76.5,68
2122,2022-05-07,Chelsea,Wolves,away_corners,Wolves corners,UNDER,6.5,3.0,True,76.5,68
2122,2022-05-07,Chelsea,Wolves,home_sot,Chelsea shots on target,OVER,2.5,6.0,True,77.9,68
2122,2022-05-07,Chelsea,Wolves,away_sot,Wolves shots on target,UNDER,5.5,4.0,True,80.9,68
2122,2022-05-07,Chelsea,Wolves,match_cards,Total match cards,OVER,1.5,4.0,True,89.7,68
2122,2022-05-07,Brentford,Southampton,away_goals,Southampton to score,UNDER,2.5,0.0,True,85.7,70
2122,2022-05-07,Brentford,Southampton,home_corners,Brentford corners,UNDER,6.5,4.0,True,75.8,70
2122,2022-05-07,Brentford,Southampton,away_corners,Southampton corners,OVER,3.5,7.0,True,78.6,70
2122,2022-05-07,Brentford,Southampton,home_sot,Brentford shots on target,OVER,2.5,5.0,True,78.6,70
2122,2022-05-07,Brentford,Southampton,away_sot,Southampton shots on target,OVER,2.5,4.0,True,78.6,70
2122,2022-05-07,Brentford,Southampton,match_cards,Total match cards,OVER,1.5,1.0,False,77.2,70
2122,2022-05-07,Burnley,Aston Villa,home_goals,Burnley to score,UNDER,2.5,1.0,True,82.0,67
2122,2022-05-07,Burnley,Aston Villa,away_goals,Aston Villa to score,UNDER,2.5,3.0,False,86.6,67
2122,2022-05-07,Burnley,Aston Villa,home_corners,Burnley corners,OVER,2.5,4.0,True,89.6,67
2122,2022-05-07,Burnley,Aston Villa,away_corners,Aston Villa corners,OVER,3.5,5.0,True,77.5,67
2122,2022-05-07,Burnley,Aston Villa,home_sot,Burnley shots on target,UNDER,5.5,6.0,False,82.0,67
2122,2022-05-07,Burnley,Aston Villa,away_sot,Aston Villa shots on target,OVER,2.5,7.0,True,80.6,67
2122,2022-05-07,Burnley,Aston Villa,match_cards,Total match cards,OVER,1.5,3.0,True,88.2,67
2122,2022-05-07,Liverpool,Tottenham,home_goals,Liverpool to score,OVER,0.5,1.0,True,79.4,68
2122,2022-05-07,Liverpool,Tottenham,away_goals,Tottenham to score,UNDER,2.5,1.0,True,80.8,68
2122,2022-05-07,Liverpool,Tottenham,away_corners,Tottenham corners,UNDER,6.5,5.0,True,80.8,68
2122,2022-05-07,Liverpool,Tottenham,home_sot,Liverpool shots on target,OVER,2.5,3.0,True,80.9,68
2122,2022-05-07,Liverpool,Tottenham,away_sot,Tottenham shots on target,UNDER,5.5,3.0,True,75.0,68
2122,2022-05-07,Liverpool,Tottenham,match_cards,Total match cards,UNDER,5.5,5.0,True,83.8,68
2122,2022-05-07,Brighton,Man United,home_goals,Brighton to score,UNDER,2.5,4.0,False,88.8,71
2122,2022-05-07,Brighton,Man United,away_goals,Man United to score,OVER,0.5,0.0,False,76.0,71
2122,2022-05-07,Brighton,Man United,home_corners,Brighton corners,OVER,2.5,7.0,True,85.9,71
2122,2022-05-07,Brighton,Man United,away_corners,Man United corners,OVER,2.5,6.0,True,83.1,71
2122,2022-05-07,Brighton,Man United,home_sot,Brighton shots on target,UNDER,6.5,6.0,True,84.7,71
2122,2022-05-07,Brighton,Man United,away_sot,Man United shots on target,OVER,2.5,5.0,True,80.2,71
2122,2022-05-07,Brighton,Man United,match_cards,Total match cards,OVER,1.5,2.0,True,83.2,71
2122,2022-05-07,Crystal Palace,Watford,home_goals,Crystal Palace to score,OVER,0.5,1.0,True,79.4,68
2122,2022-05-07,Crystal Palace,Watford,away_goals,Watford to score,UNDER,2.5,0.0,True,85.3,68
2122,2022-05-07,Crystal Palace,Watford,home_corners,Crystal Palace corners,OVER,3.5,8.0,True,77.9,68
2122,2022-05-07,Crystal Palace,Watford,away_corners,Watford corners,UNDER,6.5,5.0,True,83.8,68
2122,2022-05-07,Crystal Palace,Watford,home_sot,Crystal Palace shots on target,UNDER,6.5,7.0,False,85.3,68
2122,2022-05-07,Crystal Palace,Watford,away_sot,Watford shots on target,UNDER,5.5,1.0,True,80.9,68
2122,2022-05-07,Crystal Palace,Watford,match_cards,Total match cards,OVER,1.5,4.0,True,85.3,68
2122,2022-05-08,Arsenal,Leeds,home_goals,Arsenal to score,OVER,0.5,2.0,True,79.4,68
2122,2022-05-08,Arsenal,Leeds,away_goals,Leeds to score,UNDER,2.5,1.0,True,86.8,68
2122,2022-05-08,Arsenal,Leeds,home_corners,Arsenal corners,UNDER,6.5,8.0,False,77.9,68
2122,2022-05-08,Arsenal,Leeds,away_corners,Leeds corners,UNDER,6.5,2.0,True,76.5,68
2122,2022-05-08,Arsenal,Leeds,away_sot,Leeds shots on target,UNDER,5.5,2.0,True,76.5,68
2122,2022-05-08,Arsenal,Leeds,match_cards,Total match cards,OVER,2.5,5.0,True,76.4,68
2122,2022-05-08,Leicester,Everton,home_goals,Leicester to score,OVER,0.5,1.0,True,80.3,66
2122,2022-05-08,Leicester,Everton,away_goals,Everton to score,UNDER,2.5,2.0,True,87.8,66
2122,2022-05-08,Leicester,Everton,home_corners,Leicester corners,OVER,3.5,6.0,True,75.8,66
2122,2022-05-08,Leicester,Everton,away_corners,Everton corners,UNDER,6.5,1.0,True,75.8,66
2122,2022-05-08,Leicester,Everton,home_sot,Leicester shots on target,OVER,2.5,9.0,True,83.3,66
2122,2022-05-08,Leicester,Everton,away_sot,Everton shots on target,UNDER,6.5,4.0,True,81.8,66
2122,2022-05-08,Leicester,Everton,match_cards,Total match cards,OVER,1.5,3.0,True,94.0,66
2122,2022-05-08,Norwich,West Ham,home_goals,Norwich to score,UNDER,2.5,0.0,True,94.2,69
2122,2022-05-08,Norwich,West Ham,away_goals,West Ham to score,OVER,0.5,4.0,True,79.8,69
2122,2022-05-08,Norwich,West Ham,home_corners,Norwich corners,UNDER,6.5,9.0,False,75.4,69
2122,2022-05-08,Norwich,West Ham,away_corners,West Ham corners,OVER,2.5,5.0,True,85.6,69
2122,2022-05-08,Norwich,West Ham,home_sot,Norwich shots on target,UNDER,5.5,2.0,True,81.3,69
2122,2022-05-08,Norwich,West Ham,away_sot,West Ham shots on target,OVER,2.5,5.0,True,89.9,69
2122,2022-05-08,Norwich,West Ham,match_cards,Total match cards,UNDER,4.5,2.0,True,79.7,69
2122,2022-05-08,Man City,Newcastle,home_goals,Man City to score,OVER,0.5,5.0,True,84.1,69
2122,2022-05-08,Man City,Newcastle,away_goals,Newcastle to score,UNDER,1.5,0.0,True,78.3,69
2122,2022-05-08,Man City,Newcastle,home_corners,Man City corners,OVER,3.5,8.0,True,82.8,69
2122,2022-05-08,Man City,Newcastle,away_corners,Newcastle corners,UNDER,5.5,2.0,True,82.8,69
2122,2022-05-08,Man City,Newcastle,away_sot,Newcastle shots on target,UNDER,4.5,3.0,True,79.9,69
2122,2022-05-08,Man City,Newcastle,match_cards,Total match cards,OVER,1.5,4.0,True,84.0,69
2122,2022-05-10,Aston Villa,Liverpool,home_goals,Aston Villa to score,UNDER,2.5,1.0,True,89.8,69
2122,2022-05-10,Aston Villa,Liverpool,away_goals,Liverpool to score,OVER,0.5,2.0,True,82.3,69
2122,2022-05-10,Aston Villa,Liverpool,home_corners,Aston Villa corners,UNDER,6.5,2.0,True,83.9,69
2122,2022-05-10,Aston Villa,Liverpool,home_sot,Aston Villa shots on target,UNDER,5.5,4.0,True,83.9,69
2122,2022-05-10,Aston Villa,Liverpool,away_sot,Liverpool shots on target,OVER,2.5,6.0,True,85.3,69
2122,2022-05-10,Aston Villa,Liverpool,match_cards,Total match cards,OVER,1.5,0.0,False,84.2,69
2122,2022-05-11,Leicester,Norwich,home_goals,Leicester to score,OVER,0.5,3.0,True,82.7,69
2122,2022-05-11,Leicester,Norwich,away_goals,Norwich to score,UNDER,2.5,0.0,True,91.2,69
2122,2022-05-11,Leicester,Norwich,home_corners,Leicester corners,OVER,3.5,10.0,True,79.6,69
2122,2022-05-11,Leicester,Norwich,away_corners,Norwich corners,UNDER,7.5,2.0,True,78.2,69
2122,2022-05-11,Leicester,Norwich,home_sot,Leicester shots on target,OVER,2.5,8.0,True,85.4,69
2122,2022-05-11,Leicester,Norwich,away_sot,Norwich shots on target,UNDER,5.5,5.0,True,78.1,69
2122,2022-05-11,Leicester,Norwich,match_cards,Total match cards,UNDER,4.5,0.0,True,79.8,69
2122,2022-05-11,Leeds,Chelsea,home_goals,Leeds to score,UNDER,1.5,0.0,True,75.8,70
2122,2022-05-11,Leeds,Chelsea,away_goals,Chelsea to score,OVER,0.5,3.0,True,87.2,70
2122,2022-05-11,Leeds,Chelsea,home_corners,Leeds corners,UNDER,6.5,1.0,True,77.1,70
2122,2022-05-11,Leeds,Chelsea,away_corners,Chelsea corners,OVER,3.5,5.0,True,78.5,70
2122,2022-05-11,Leeds,Chelsea,home_sot,Leeds shots on target,UNDER,5.5,0.0,True,75.7,70
2122,2022-05-11,Leeds,Chelsea,match_cards,Total match cards,OVER,2.5,2.0,False,77.2,70
2122,2022-05-11,Wolves,Man City,home_goals,Wolves to score,UNDER,1.5,1.0,True,75.7,70
2122,2022-05-11,Wolves,Man City,away_goals,Man City to score,OVER,0.5,5.0,True,78.6,70
2122,2022-05-11,Wolves,Man City,home_corners,Wolves corners,UNDER,5.5,6.0,False,84.2,70
2122,2022-05-11,Wolves,Man City,away_corners,Man City corners,OVER,4.5,2.0,False,75.7,70
2122,2022-05-11,Wolves,Man City,home_sot,Wolves shots on target,UNDER,4.5,3.0,True,78.6,70
2122,2022-05-11,Wolves,Man City,match_cards,Total match cards,UNDER,5.5,1.0,True,82.8,70
2122,2022-05-11,Watford,Everton,home_goals,Watford to score,UNDER,2.5,0.0,True,81.0,69
